id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url
1442,E2,690000,690000,34583,2024-11-05,"GRANDE Y BONITA CASAS EN MOLANGO, SUPER OPORTUNIDAD A MUY BAJO COSTO",200,200,3450.0,3450.0,2023-11-27,216,7,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,,piracantos,pachuca de soto,hidalgo,piracantos,42088.0,"Piracantos, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-83aa8fbe87ad-700b-ecb7b491-8de0-4e82
1443,E2,690000,690000,34583,2024-11-05,"AE, ☘🏡 CASA EN VENTA EN ✨ COL. PIRACANTOS ✨ PACHUCA DE SOTO",223,398,3094.170403587444,1733.6683417085428,2024-06-02,31,1,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,,piracantos,pachuca de soto,hidalgo,piracantos,42088.0,"Piracantos, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e6a31eb88373-1756-ad0cf735-969d-4613
1444,E2,680000,680000,34082,2024-11-05,"FL CASA EN VENTA, LOMAS DE VISTA HERMOSA, PACHUCA, HIDALGO.",150,252,4533.333333333333,2698.4126984126983,2023-12-15,198,6,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,vista hermosa,pachuca de soto,hidalgo,lomas de vista hermosa,42026.0,"Fraccionamiento Vista Hermosa, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1c3ea19d0973-dda5-2afa7aa8-87ba-4193
1445,E2,675000,675000,33831,2024-11-05,DEPARTAMENTOEN VENTA EN COLONIAFRACCIONAMIENTO REAL NAVARRA FASE I,46,46,14673.91304347826,14673.91304347826,2024-06-02,31,1,2024-07-03,Departamento,Venta,1,2,1,0,1.0,No,fraccionamiento,geo villas,pachuca de soto,hidalgo,geovillas de nuevo hidalgo,42083.0,"Fraccionamiento Geo Villas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c69849b4b64e-801e-8e775aee-8c12-3f3a
1446,E2,673010,673010,33731,2024-11-05,"Casa en venta en Fraccionamiento Terranova, Pachuca Hidalgo",120,200,5608.416666666667,3365.05,2023-12-06,207,6,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c4ea9908ce90-44ff-dd3e4dee-a455-4ab8
1447,E2,672537,672537,33708,2024-11-05,DEPARTAMENTO *** EN SUPER OFERTA ***,87,87,7730.310344827586,7730.310344827586,2023-12-07,206,6,2024-07-03,Departamento,Venta,0,3,1,0,1.0,No,,pachuca de soto centro,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto Centro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-76320bf01048-b597-7fd0c6b8-bd1f-4f4a
1448,E2,672537,672537,33708,2024-11-05,DEPARTAMENTO EN PACHUCA,87,87,7730.310344827586,7730.310344827586,2024-06-02,31,1,2024-07-03,Departamento,Venta,1,3,1,0,1.0,No,,pachuca de soto centro,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto Centro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-eec50970aa81-8fde-64684911-97c0-4c56
1449,E2,672537,672537,33708,2024-11-05,departamento en pachuca hidalgo,87,87,7730.310344827586,7730.310344827586,2023-10-21,252,8,2024-07-03,Departamento,Venta,1,3,1,0,1.0,No,,pachuca de soto centro,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto Centro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-d3672c2d29c3-6d25-2497eec9-9e48-49aa
1450,E2,672536,672536,33708,2024-11-05,HERMOSO DEPARTAMENTO PACHUCA CENTRO !!!!,87,87,7730.298850574713,7730.298850574713,2023-05-31,398,13,2024-07-03,Departamento,Venta,1,3,1,0,1.0,No,,pachuca de soto centro,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto Centro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e145a2794300-a763-e8bfca63-b7cd-4cab
1451,E2,672536,672536,33708,2024-11-05,"Bonito Departamento Con buena ubicación en Pachuca, NO CREDITOS",87,87,7730.298850574713,7730.298850574713,2024-01-10,173,5,2024-07-03,Departamento,Venta,1,3,1,0,1.0,No,,pachuca de soto centro,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto Centro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-51a63b6da82f-e54c-c6214e71-93de-4d57
1452,E2,670000,670000,33581,2024-11-05,CASA EN VENTA REAL DE MINAS,203,240,3300.4926108374384,2791.6666666666665,2023-08-03,330,11,2024-07-03,Casa,Venta,1,4,3,0,3.0,No,,real de minas,pachuca de soto,hidalgo,real de minas,42090.0,"Real de Minas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-309ea7a563e5-4eba-7785f8b0-9573-4bb8
1453,E2,668086,668086,33485,2024-11-05,REMATO CASA EN HACIENDA LA HERRADURA PACHUCA DE SOTO SOLO RECURSOS PROPIOS CONTADO,80,80,8351.075,8351.075,2023-08-24,309,10,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,,ampliacion san antonio,pachuca de soto,hidalgo,ampliacion san antonio,42083.0,"Ampliación San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-29e5d7333857-d7af-a7e43fb4-b828-444b
1454,E2,660000,660000,33079,2024-11-05,Casas nuevas cerca UAEH en venta en Pachuca,105,55,6285.714285714285,12000.0,2023-08-23,310,10,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e6e14e1300d8-1221-b7bfdb8a-ae56-4f4a
1455,E2,650000,650000,32578,2024-11-05,Linda casa en Pachuca de Soto,90,80,7222.222222222223,8125.0,2024-06-02,31,1,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,,las palmitas,pachuca de soto,hidalgo,las palmitas,42094.0,"Las Palmitas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-2e6443fede02-2e1-c899754c-a275-4f22
1456,E2,650000,650000,32578,2024-11-05,CASA EN VENTA CONSTITUCION PACHUCA,124,160,5241.935483870968,4062.5,2023-08-02,331,11,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,constitucion,pachuca de soto,hidalgo,constitucion,42080.0,"Fraccionamiento Constitución, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-3e78af673ef8-602f-10f6ad4c-8ba5-4878
1457,E2,650000,650000,32578,2024-11-05,"CASA EN VENTA EN DE LOS BASALTICOS, PACHUCA DE SOTO, HIDALGO.",145,280,4482.758620689655,2321.428571428572,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f66d0adeab40-65a1-24f6cc51-b81d-4c4d
1458,E2,650000,650000,32578,2024-11-05,"CASA EN VENTA EN VALLE DE SAN JAVIER, PACHUCA JM",145,215,4482.758620689655,3023.2558139534885,2023-11-10,233,7,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-b23e4c7dacce-9cd3-634c812c-afcd-4f04
1459,E2,650000,650000,32578,2024-11-05,"CASA EN LOS PRISMAS, HIDALGO JM",145,190,4482.758620689655,3421.0526315789475,2023-11-08,235,7,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-9c76adeec839-ea39-9f5db351-9ff7-44fd
1460,E2,650000,650000,32578,2024-11-05,"CASA EN VENTA LOMAS DE VISTA HERMOSA, PACHUCA DE SOTO, HIDALGO",180,180,3611.1111111111113,3611.1111111111113,2023-10-04,269,8,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,vista hermosa,pachuca de soto,hidalgo,lomas de vista hermosa,42026.0,"Fraccionamiento Vista Hermosa, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-90725a471635-7bf6-13fd465c-8b05-4463
1461,E2,650000,650000,32578,2024-11-05,"CASA EN VENTA, EXCELENTE UBICACIÓN PACHUCA DE SOTO",180,180,3611.1111111111113,3611.1111111111113,2023-11-08,235,7,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,vista hermosa,pachuca de soto,hidalgo,lomas de vista hermosa,42026.0,"Fraccionamiento Vista Hermosa, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e60ac03ec21d-d612-bc5f6107-bee1-4ab9
1462,E2,648733,648733,32515,2024-11-05,CASA EN VENTA EN PACHUCA HIDALGO vca,145,215,4474.020689655173,3017.3627906976744,2023-08-17,316,10,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ef43b433d9c0-195a-767432d6-9ddd-4c03
1463,E2,635000,635000,31826,2024-11-05,"VENTA DE CASA EN COLONIA LOS PRISMAS, PACHUCA, HIDALGO (NO SE ACEPTAN CRÉDITOS)",145,280,4379.310344827586,2267.8571428571427,2023-05-19,409,13,2024-07-03,Casa,Venta,1,2,2,0,2.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-8964734072ef-2f7a-4143bf6-af33-503c
1464,E2,635000,635000,31826,2024-11-05,VENTA DE CASA EN PACHICA DE SOTO,145,240,4379.310344827586,2645.833333333333,2023-06-09,389,12,2024-07-03,Casa,Venta,1,2,2,0,2.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-7e1b035d2dd1-2714-9fa89f8c-aa0e-4f32
1465,E2,635000,635000,31826,2024-11-05,CASA EN VENTA EN AVENIDA BASALTICOS #405 LOS PRIMAS PACHUCA HIDALGO,145,145,4379.310344827586,4379.310344827586,2024-01-05,178,5,2024-07-03,Casa,Venta,1,2,2,0,2.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-5d63f8e99834-5f78-93c947fd-8a7f-4c23
1466,E2,635000,635000,31826,2024-11-05,AV. DE LOS BASALTICOS 405 PACHUCA DE SOTO HIDALGO,145,145,4379.310344827586,4379.310344827586,2023-12-30,183,6,2024-07-03,Casa,Venta,1,2,2,0,2.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-cb3d49f9ba28-52f3-b3d9ee88-a651-46e9
1467,E2,635000,635000,31826,2024-11-05,VENTA DE CASA EN PACHUCA DE SOTO HIDALGO DE LA COLONIA FRACC LOS PRISMAS,145,145,4379.310344827586,4379.310344827586,2024-01-01,182,6,2024-07-03,Casa,Venta,1,2,2,0,2.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-94a9431a13d3-cbf7-45fdd6cc-a4ed-4b27
1468,E2,635000,635000,31826,2024-11-05,VENTA DE CASA COLONIA LOS PRISMAS PACHUCA,145,145,4379.310344827586,4379.310344827586,2023-11-15,228,7,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f1171a66a67e-8894-7f03c9e7-b0b1-44fb
1469,E2,635000,635000,31826,2024-11-05,"VENTA DE CASA EN FRACC. LOS PRISMAS, PACHUCA DE SOT, HIDALGO.",145,145,4379.310344827586,4379.310344827586,2023-09-08,295,9,2024-07-03,Casa,Venta,1,2,2,0,2.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ce7b8d67d0f5-a1c6-8d898b52-88db-436e
1470,E2,630000,630000,31576,2024-11-05,"VENTA DE CASA EN PACHUCA DE SOTO, COL. JUAN C. DORIA, PACHUCA DE SOTO, HIDALGO",54,54,11666.666666666666,11666.666666666666,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,pachoacan,pachuca de soto,hidalgo,pachoacan,42083.0,"Fraccionamiento Pachoacan, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-cdd6e90e11ef-a57d-2649b32f-accc-4aa6
1471,E2,630000,630000,31576,2024-11-05,"Casa en venta en Valle de Santiago 101, Valle de San Javier, Pachuca de Soto, Estado de Hida",79,139,7974.683544303797,4532.374100719425,2023-11-12,231,7,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-4f6b71395be0-3672-3bd1296d-86f3-46c2
1472,E2,630000,630000,31576,2024-11-05,VENTA DE CASA EN PACHUCA DE SOTO EN HIDALGO,79,130,7974.683544303797,4846.153846153846,2024-06-02,31,1,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-20f1c27e614c-adaf-31dd113f-ba45-413e
1473,E2,630000,630000,31576,2024-11-05,VENTA DE CASA EN PACHUCA DE SOTO HIDALGO DE LA COLONIA VALLE DE SAN JAVIER,79,130,7974.683544303797,4846.153846153846,2024-01-01,182,6,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-526bec753767-8f54-43684c68-9bd6-4d65
1474,E2,630000,630000,31576,2024-11-05,VENTA DE CASA EN PACHUCA,79,130,7974.683544303797,4846.153846153846,2023-11-08,235,7,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f320fe24d1d4-bdf-9bcd4269-b9a6-4e92
1475,E2,630000,630000,31576,2024-11-05,"VENTA DE CASA EN PACHUCA, COL. VALLE SAN JAVIER",79,130,7974.683544303797,4846.153846153846,2023-11-16,227,7,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e6eae4484e2b-fe8f-486fa495-91a8-41b9
1476,E2,630000,630000,31576,2024-11-05,VALLE DE SANTIAGO 101,79,130,7974.683544303797,4846.153846153846,2024-06-02,31,1,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-41d5377d4753-fff7-12ec5eaf-8c1b-4f5a
1477,E2,630000,630000,31576,2024-11-05,"VENTA DE CASA EN VALLE DE SAN JAVIER PACHUCA, HIDALGO",79,130,7974.683544303797,4846.153846153846,2023-11-10,233,7,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-d49a5da431d-42f8-b573fc2d-be78-4312
1478,E2,630000,630000,31576,2024-11-05,"CASA EN VENTA EN VALLE DE SANTIAGO, PACHUCA DE SOTO, HIDALGO. MR9",145,215,4344.827586206897,2930.232558139535,2024-06-02,31,1,2024-07-03,Casa,Venta,1,2,3,0,3.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-354ce884429d-d673-b1903b02-a714-4af3
1479,E2,625000,625000,31325,2024-11-05,CASA EN MATILDE PACHUCA DE SOTO HIDALGO,152,287,4111.8421052631575,2177.700348432056,2023-11-23,220,7,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,,caminera,pachuca de soto,hidalgo,caminera,42119.0,"Caminera, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-8b5a5b6f3141-db79-2725179-89f0-413b
1480,E2,624218,624218,31286,2024-11-05,DEPARTAMENTO EN VENTA A 5 MIN DE BUENAVISTA,55,55,11349.418181818182,11349.418181818182,2023-04-28,430,14,2024-07-03,Departamento,Venta,0,2,1,0,1.0,No,,cuauhtemoc,pachuca de soto,hidalgo,cuauhtemoc,42020.0,"Cuauhtémoc, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-6ceaa743e5ea-9e17-98c6c8dd-bd3e-32e1
1481,E2,620825,620825,31116,2024-11-05,"VENTA DE CASA EN CALLE VALLE DEL AGUA COLONIA VALLE DE SAN JAVIER, PACHUCA DE SOTO HIDALGO ¡NO CRÉDITOS!!",177,125,3507.4858757062148,4966.6,2023-12-14,199,6,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-5aeba11f49f8-897c-84a4f71e-b121-47f8
1482,E2,620000,620000,31075,2024-11-05,CASA EN VENTA PACHUCA LOS PRISMAS,155,133,4000.0,4661.654135338345,2023-07-04,359,11,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,,colonias,pachuca de soto,hidalgo,colonias,42083.0,"Colonias, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e1ca24688253-110e-33ff66bd-9148-4e78
1483,E2,615000,615000,30824,2024-11-05,"VENTA DE CASA PUERTA DE HIERRO, PACHUCA DE SOTO, HIDALGO. DSAN",130,220,4730.769230769231,2795.454545454545,2023-11-13,230,7,2024-07-03,Casa,Venta,1,4,3,0,3.0,No,fraccionamiento,la puerta de hierro,pachuca de soto,hidalgo,la puerta de hierro,42086.0,"Fraccionamiento La Puerta de Hierro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-9f3b61f82751-ce89-34a6df35-b2d3-4992
1484,E2,615000,615000,30824,2024-11-05,Casa En Blvrd Nueva Hidalgo Col. Puerta De Hierro Pachuca Hidalgo Oportunidad ***JHRE,180,350,3416.6666666666665,1757.142857142857,2023-12-13,200,6,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,fraccionamiento,la puerta de hierro,pachuca de soto,hidalgo,la puerta de hierro,42086.0,"Fraccionamiento La Puerta de Hierro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-2d45fd8a894e-88f5-d60e5702-8a76-430c
1485,E2,614000,614000,30774,2024-11-05,DEPARTAMENTO EN VENTA EN VILLAS DE PACHUCA I VJ-BV-010,48,48,12791.666666666666,12791.666666666666,2024-06-02,31,1,2024-07-03,Departamento,Venta,1,2,1,0,1.0,No,fraccionamiento,villas de pachuca,pachuca de soto,hidalgo,villas de pachuca,42083.0,"Fraccionamiento Villas de Pachuca, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-be0b17aea571-4c8-2ea5607c-98a9-4909
1486,E2,614000,614000,30774,2024-11-05,"VILLAS DE PACHUCA, VIVE EN PACHUCA",55,48,11163.636363636364,12791.666666666666,2024-06-02,31,1,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,fraccionamiento,villas de pachuca,pachuca de soto,hidalgo,villas de pachuca,42083.0,"Fraccionamiento Villas de Pachuca, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-711273e84c20-4d8a-938936ac-ab58-4b1e
1487,E2,610000,610000,30573,2024-11-05,Departamento en venta Villas de Pachuca,49,49,12448.979591836734,12448.979591836734,2023-11-29,214,7,2024-07-03,Departamento,Venta,1,2,1,0,1.0,No,fraccionamiento,villas de pachuca,pachuca de soto,hidalgo,villas de pachuca,42083.0,"Fraccionamiento Villas de Pachuca, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-a4b751d0b979-acf6-55719393-a8ec-43a2
1488,E2,610000,610000,30573,2024-11-05,Casas nuevas en privada en venta en Pachuca,110,46,5545.454545454545,13260.869565217392,2023-08-15,318,10,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1e65d13c935-a23a-5c440b64-8ce6-446d
1489,E2,610000,610000,30573,2024-11-05,"AE, CASA EN VENTA 🏡 VENTA PRIETA 🏡, PACHUCA DE SOTO",154,260,3961.038961038961,2346.153846153846,2023-12-13,200,6,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,fraccionamiento,la puerta de hierro,pachuca de soto,hidalgo,la puerta de hierro,42086.0,"Fraccionamiento La Puerta de Hierro, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-2df1cc5c053-4f2a-2774d620-9599-4e93
1490,E2,600000,600000,30072,2024-11-05,HERMOSA CASA EN 12 DE OCTUBRE PACHUCA HIDALGO,240,200,2500.0,3000.0,2023-11-10,233,7,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,,san cayetano el bordo,pachuca de soto,hidalgo,san cayetano el bordo,42084.0,"San Cayetano El Bordo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-45a59d6f75c1-f49c-37d120ab-996a-4540
1491,E2,595000,595000,29822,2024-11-05,"AE, CASA EN VENTA EN 🏡 REAL DE MINAS 🏡, PACHUCA HIDALGO",130,110,4576.923076923077,5409.090909090909,2024-01-11,172,5,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,,real de minas,pachuca de soto,hidalgo,real de minas,42090.0,"Real de Minas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-5807fe4ee6c3-378e-6f4dbda8-8f52-4350
1492,E2,595000,595000,29822,2024-11-05,"CASA EN VENTA CONSTITUCION,PACHUCA DE SOTO, HIDALGO LAM.",210,210,2833.333333333333,2833.333333333333,2024-06-02,31,1,2024-07-03,Casa,Venta,1,2,1,0,1.0,No,fraccionamiento,constitucion,pachuca de soto,hidalgo,constitucion,42080.0,"Fraccionamiento Constitución, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-694a9205c713-221e-2d81f76-b23d-480b
1493,E2,594679,594679,29805,2024-11-05,OPORTUNIDAD REMATO CASA EN PASEOS DE LA PLATA PACHUCA DE SOTO HIDALGO SOLO CONTADO,122,122,4874.418032786885,4874.418032786885,2023-08-24,309,10,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,paseos de la plata,pachuca de soto,hidalgo,paseos de la plata,42082.0,"Fraccionamiento Paseos de la Plata, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-288fdae0833a-4a55-d476b0e9-ab6c-4756
1494,E2,594000,594000,29771,2024-11-05,EXCELENTES DEPARTAMENTO EN PREVENTA EN VILLA ALTA RESIDENCIAL,93,93,6387.096774193548,6387.096774193548,2023-04-21,437,14,2024-07-03,Departamento,Venta,0,2,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-4b78bbf7f500-6ddd-657567ed-9802-33b9
1495,E2,590000,590000,29571,2024-11-05,VENTA DE CASA EN PACHUCA DE SOTO MIGUEL HIDALGO EN LA COLONIA LOS PRISMAS,62,150,9516.129032258064,3933.3333333333335,2023-11-14,229,7,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,los prismas,pachuca de soto,hidalgo,los prismas,42083.0,"Fraccionamiento Los Prismas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-c70c418a3a56-1f13-cc54d484-9fbd-4fd6
1496,E2,590000,590000,29571,2024-11-05,VENTA DE CASA EN PACHUCA HIDALGO,90,103,6555.555555555556,5728.155339805825,2023-05-16,412,13,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,frac,c haciendas de hidalgo,pachuca de soto,hidalgo,haciendas de hidalgo,42082.0,"Fracc Haciendas de Hidalgo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-d0dcd9315d13-3e36-7882b97c-bf7f-4ed7
1497,E2,590000,590000,29571,2024-11-05,VENTA DE CASA EN PACHUCA DE SOTO EN HIDALGO,105,180,5619.047619047619,3277.777777777778,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,vista hermosa,pachuca de soto,hidalgo,lomas de vista hermosa,42026.0,"Fraccionamiento Vista Hermosa, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1e38b474df4f-e52f-b80be74e-a917-4f39
1498,E2,590000,590000,29571,2024-11-05,VENTA DE CASA EN PACHUCA DE SOTO HIDALGO DE LA COLONIA LOMAS DE VISTA HERMOSA,105,180,5619.047619047619,3277.777777777778,2024-01-01,182,6,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,vista hermosa,pachuca de soto,hidalgo,lomas de vista hermosa,42026.0,"Fraccionamiento Vista Hermosa, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ec0d93a9ca2-e29f-4b71d51e-bdf5-4f7e
