año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,1,2,2,2.0,2.0,3.0,4.0,1,500761.28,109
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,1,2,1,2.0,2.0,5.0,4.0,1,1065336.45,110
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,1.0,3.0,4.0,1,1032465.21,111
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,1.0,2.0,2.0,1,563275.52,112
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,2.0,3.0,1,692943.92,113
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,2.0,4.0,1,595491.76,114
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,3.0,4.0,1,1472492.11,115
2023,5,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,4.0,4.0,2,1615030.46,116
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,0.0,1.0,4.0,1,0.0,117
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,1.0,6.0,4.0,1,2060948.45,118
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,2.0,6.0,4.0,1,1364100.0,119
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,1.0,2.0,4.0,0.0,1,0.0,120
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,1.0,2.0,5.0,0.0,2,0.0,121
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,2.0,2.0,1.0,0.0,1,0.0,122
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,1.0,2.0,4.0,3.0,1,692314.78,123
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,1.0,4.0,2.0,1,578413.66,124
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,2.0,3.0,1,452480.49,125
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,4.0,3.0,1,787986.97,126
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,5.0,2.0,1,620549.56,127
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,1.0,1.0,3.0,1,493165.58,128
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,1.0,2.0,2.0,2,1056628.41,129
