año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id,year
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,0.0,6.0,5.0,1.0,0.0,199,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,1.0,4.0,4.0,1.0,772622.22,200,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,1.0,5.0,4.0,1.0,1268255.4,201,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,4.0,3.0,1.0,388261.64,202,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,5.0,4.0,1.0,1141148.26,203,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,6.0,4.0,3.0,5333197.07,204,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,6.0,5.0,3.0,4809449.93,205,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,0.0,1.0,4.0,1.0,0.0,206,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,3.0,4.0,2.0,1281842.81,207,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,5.0,3.0,1.0,1095168.45,208,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,6.0,4.0,2.0,3668439.26,209,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,1.0,4.0,4.0,1.0,710618.26,210,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,1.0,5.0,4.0,1.0,993380.64,211,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,2.0,2.0,3.0,1.0,568371.79,212,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,2.0,2.0,4.0,2.0,1286079.12,213,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,2.0,6.0,5.0,1.0,2668647.75,214,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,2.0,1.0,5.0,4.0,1.0,686435.94,215,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,2.0,2.0,2.0,4.0,1.0,616269.14,216,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,2.0,2.0,4.0,4.0,1.0,1042700.12,217,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,2.0,2.0,5.0,4.0,2.0,1620868.27,218,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,0.0,0.0,3.0,120262.12,219,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,1.0,0.0,2.0,0.0,220,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,2.0,0.0,1.0,0.0,221,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,6.0,0.0,1.0,0.0,222,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,0.0,0.0,20.0,1458707.59,223,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,1.0,0.0,17.0,0.0,224,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,2.0,0.0,18.0,0.0,225,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,3.0,0.0,22.0,0.0,226,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,4.0,0.0,8.0,0.0,227,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,5.0,0.0,1.0,0.0,228,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,6.0,0.0,3.0,0.0,229,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,3.0,3.0,0.0,2.0,0.0,230,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,1.0,0.0,0.0,2.0,105004.97,231,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,1.0,2.0,0.0,2.0,0.0,232,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,0.0,0.0,17.0,1225667.12,233,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,1.0,0.0,8.0,0.0,234,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,2.0,0.0,12.0,0.0,235,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,3.0,0.0,5.0,0.0,236,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,4.0,0.0,4.0,0.0,237,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,6.0,0.0,4.0,0.0,238,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,3.0,0.0,0.0,1.0,50268.0,239,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,2,1.0,1.0,5.0,3.0,1.0,939725.63,240,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,2,1.0,2.0,6.0,4.0,1.0,1270454.72,241,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,2.0,3.0,1.0,225664.15,242,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,2.0,2.0,1.0,561666.53,243,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,2.0,3.0,1.0,594364.28,244,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,4.0,3.0,1.0,991376.55,245,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,5.0,3.0,1.0,1035855.95,246,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,6.0,4.0,1.0,1676554.57,247,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,1.0,2.0,4.0,1.0,592483.37,248,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,1.0,2.0,2.0,965894.7,249,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,3.0,2.0,1.0,630564.05,250,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,3.0,3.0,1.0,624829.97,251,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,4,4,1,1.0,2.0,5.0,2.0,1.0,597849.18,252,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,4,7,1,1.0,2.0,2.0,2.0,1.0,426027.86,253,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,4,7,1,1.0,2.0,5.0,3.0,1.0,946833.27,254,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,1,4,7,1,2.0,1.0,6.0,3.0,1.0,892677.11,255,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,2,1.0,2.0,2.0,3.0,1.0,612070.0,256,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,1.0,4.0,5.0,1.0,2100000.0,257,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,3.0,5.0,1.0,3030000.0,258,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,4.0,5.0,1.0,1102098.0,259,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,6.0,6.0,1.0,4812580.0,260,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,1.0,4.0,1.0,1762200.0,261,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,1.0,5.0,1.0,2800000.0,262,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,1.0,6.0,1.0,5273400.0,263,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,2.0,4.0,2.0,2457818.0,264,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,3.0,4.0,2.0,2974300.0,265,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,4.0,5.0,1.0,2709700.0,266,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,6.0,5.0,2.0,5100000.0,267,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,3.0,2.0,4.0,1.0,750000.0,268,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,5,1,1.0,2.0,3.0,5.0,1.0,2177820.0,269,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,2,1.0,2.0,3.0,4.0,1.0,1195155.0,270,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,1.0,6.0,5.0,1.0,1732847.0,271,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,4.0,3.0,1.0,810000.0,272,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,4.0,4.0,1.0,1500000.0,273,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,5.0,4.0,1.0,1440000.0,274,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,6.0,4.0,1.0,1038400.0,275,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,6.0,5.0,2.0,7200000.0,276,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,6.0,6.0,1.0,5040000.0,277,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,3.0,5.0,4.0,1.0,1344000.0,278,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,3.0,6.0,4.0,1.0,1168640.0,279,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,3.0,4.0,2.0,3044800.0,280,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,6.0,5.0,3.0,6818635.0,281,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,3.0,6.0,4.0,1.0,1995000.0,282,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,4,1,1.0,3.0,3.0,4.0,1.0,897939.0,283,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,4,1,2.0,2.0,1.0,4.0,1.0,511669.0,284,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,4,1,2.0,2.0,4.0,3.0,1.0,183951.0,285,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,1.0,2.0,6.0,4.0,1.0,924901.0,286,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,1.0,3.0,2.0,4.0,1.0,900000.0,287,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,2.0,2.0,3.0,5.0,1.0,880390.0,288,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,2.0,2.0,4.0,3.0,1.0,12876.0,289,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,7,1,1.0,2.0,6.0,3.0,1.0,540506.0,290,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,7,1,2.0,2.0,3.0,3.0,1.0,641277.0,291,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,2,2.0,2.0,2.0,4.0,1.0,101640.81,292,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,1.0,2.0,2.0,4.0,3.0,1889819.32,293,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,1.0,2.0,4.0,4.0,2.0,2862318.13,294,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,2.0,1.0,2.0,4.0,1.0,746063.52,295,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,2.0,2.0,4.0,4.0,2.0,2551917.47,296,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,1.0,2.0,3.0,1.0,617467.25,297,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,1.0,2.0,4.0,2.0,1206000.0,298,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,1.0,2.0,1.0,515551.44,299,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,2.0,3.0,1.0,735025.96,300,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,2.0,4.0,2.0,1268000.0,301,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,3.0,3.0,1.0,1096000.0,302,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,3.0,4.0,1.0,828008.97,303,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,1.0,3.0,4.0,1.0,929416.47,304,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,2.0,2.0,1.0,593032.52,305,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,2.0,3.0,1.0,749573.31,306,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,3.0,3.0,1.0,822000.0,307,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,4.0,4.0,1.0,1258000.0,308,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,5.0,4.0,1.0,1017720.0,309,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,3.0,5.0,4.0,2.0,3735150.94,310,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,1.0,2.0,0.0,0.0,4.0,0.0,311,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,1.0,3.0,0.0,0.0,1.0,0.0,312,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,2.0,2.0,0.0,0.0,4.0,0.0,313,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,2.0,3.0,0.0,0.0,1.0,0.0,314,2024
2024,3,13.0,Hidalgo,48.0,Pachuca de Soto,7,3,3,1,2.0,2.0,1.0,3.0,1.0,1943000.0,315,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,5.0,4.0,3.0,2755720.28,316,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,6.0,3.0,1.0,1090348.79,317,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,6.0,4.0,4.0,6232876.78,318,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,6.0,5.0,3.0,6265548.44,319,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,1.0,6.0,4.0,1.0,1422122.02,320,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,3.0,4.0,1.0,700938.28,321,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,4.0,4.0,2.0,1107204.34,322,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,6.0,4.0,1.0,557879.59,323,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,6.0,5.0,1.0,788007.17,324,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,1.0,4.0,3.0,1.0,725522.61,325,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,2.0,1.0,3.0,1.0,348208.71,326,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,2.0,2.0,3.0,1.0,526144.12,327,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,2.0,6.0,4.0,2.0,2749531.66,328,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,2.0,2.0,2.0,3.0,2.0,980228.74,329,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,2.0,2.0,3.0,3.0,1.0,742202.67,330,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,2.0,2.0,3.0,4.0,2.0,1074112.78,331,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,1.0,0.0,1.0,0.0,332,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,2.0,0.0,2.0,0.0,333,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,3.0,0.0,1.0,0.0,334,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,0.0,0.0,1.0,65601.0,335,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,1.0,0.0,16.0,0.0,336,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,2.0,0.0,23.0,0.0,337,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,3.0,0.0,17.0,0.0,338,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,4.0,0.0,7.0,0.0,339,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,5.0,0.0,3.0,0.0,340,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,6.0,0.0,5.0,0.0,341,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,3.0,1.0,0.0,1.0,0.0,342,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,1.0,1.0,0.0,1.0,0.0,343,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,1.0,3.0,0.0,1.0,0.0,344,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,1.0,0.0,11.0,0.0,345,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,2.0,0.0,10.0,0.0,346,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,3.0,0.0,6.0,0.0,347,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,4.0,0.0,3.0,0.0,348,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,6.0,0.0,1.0,0.0,349,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,5,1,2.0,2.0,5.0,4.0,1.0,1345829.46,350,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,2,1.0,1.0,3.0,3.0,1.0,674323.84,351,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,2,1.0,2.0,3.0,4.0,1.0,1289846.34,352,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,2,2.0,2.0,1.0,5.0,1.0,177910.77,353,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,1.0,2.0,2.0,965640.87,354,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,2.0,2.0,1.0,549403.44,355,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,3.0,2.0,1.0,644604.78,356,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,5.0,4.0,1.0,1309578.88,357,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,6.0,3.0,1.0,989821.0,358,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,6.0,4.0,2.0,2446104.1,359,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,2.0,3.0,1.0,702405.56,360,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,4.0,4.0,1.0,877750.22,361,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,5.0,4.0,2.0,2509592.56,362,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,6.0,3.0,2.0,2007770.95,363,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,1,4,7,1,1.0,2.0,3.0,2.0,1.0,421840.99,364,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,1.0,6.0,5.0,1.0,3525000.0,365,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,1.0,5.0,2.0,5559600.0,366,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,5.0,4.0,2.0,3524000.0,367,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,6.0,5.0,4.0,10255520.0,368,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,3.0,3.0,4.0,1.0,1133528.0,369,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,3.0,5.0,4.0,1.0,980800.0,370,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,1.0,4.0,2.0,3109500.0,371,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,3.0,4.0,1.0,850000.0,372,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,3.0,5.0,1.0,2400000.0,373,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,4.0,5.0,2.0,3773600.0,374,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,5.0,5.0,2.0,5374019.0,375,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,6.0,4.0,1.0,1700000.0,376,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,6.0,5.0,1.0,1894535.0,377,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,3.0,6.0,4.0,1.0,1224000.0,378,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,5,1,1.0,2.0,6.0,6.0,1.0,3600000.0,379,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,2,1,1,1.0,2.0,3.0,3.0,1.0,800000.0,380,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,2,1.0,2.0,3.0,4.0,1.0,625720.0,381,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,2,2.0,2.0,6.0,5.0,1.0,2153504.0,382,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,3.0,5.0,1.0,1226002.0,383,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,5.0,5.0,1.0,2172000.0,384,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,6.0,4.0,1.0,500000.0,385,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,6.0,5.0,2.0,6799500.0,386,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,6.0,6.0,2.0,8544063.0,387,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,2.0,2.0,1.0,250780.0,388,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,3.0,4.0,1.0,932800.0,389,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,4.0,4.0,1.0,1107000.0,390,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,6.0,5.0,1.0,2887450.0,391,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,6.0,6.0,2.0,14584500.0,392,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,3.0,4.0,4.0,1.0,1530000.0,393,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,3.0,5.0,5.0,1.0,1350000.0,394,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,4,1,1.0,2.0,4.0,5.0,1.0,1783708.0,395,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,4,1,1.0,3.0,3.0,5.0,1.0,1156481.0,396,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,1.0,1.0,3.0,4.0,1.0,250000.0,397,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,1.0,2.0,4.0,4.0,1.0,1040000.0,398,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,1.0,2.0,6.0,4.0,1.0,688394.0,399,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,2.0,3.0,6.0,6.0,1.0,1600000.0,400,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,7,1,2.0,2.0,6.0,5.0,1.0,1948300.0,401,2024
